IDCompLib,IDCompType,Model,HP,RatedCapacity,RatedPressure,MaxFullFlowPressure,IDControlType,UnloadPoint,MinULSumpPressure,BlowdownTime,UnloadSteps,ModulatingPressRange,PowerFLBHP,TotPackageInputPower,SpecPackagePower,NoLoadPowerFM,NoLoadPowerUL,MaxSurgePressure,MaxPressSurgeFlow,MinStonewallPressure,MinPressStonewallFlow,DesignSurgeFlow,DesignInTemp,DesignInPressure,AmpsFL,EffFL
1133,5,40 hp/30 kW,40,188,125,135,4,100,-9999,-9999,2,-9999,42,34.70000076,18.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
1134,5,40 hp/30 kW,40,182,135,145,4,100,-9999,-9999,2,-9999,42,34.70000076,19.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
1135,5,40 hp/30 kW,40,176,150,160,4,100,-9999,-9999,2,-9999,42,34.70000076,19.79999924,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,50.5,90.19999695
1136,5,50 hp/37 kW,50,281,80,90,4,100,-9999,-9999,2,-9999,52.5,42.70000076,15.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
1137,5,50 hp/37 kW,50,256,100,110,4,100,-9999,-9999,2,-9999,52.5,42.70000076,16.70000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
1138,5,50 hp/37 kW,50,246,110,120,4,100,-9999,-9999,2,-9999,52.5,42.70000076,17.29999924,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
1139,5,50 hp/37 kW,50,234,125,135,4,100,-9999,-9999,2,-9999,52.5,42.70000076,18.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
1140,5,50 hp/37 kW,50,227,135,145,4,100,-9999,-9999,2,-9999,52.5,42.70000076,18.79999924,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
1141,5,50 hp/37 kW,50,220,150,160,4,100,-9999,-9999,2,-9999,52.5,42.70000076,19.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,60,91.69999695
1142,5,60 hp/45 kW,60,337,80,90,4,100,-9999,-9999,2,-9999,63,51.29999924,15.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
1143,5,60 hp/45 kW,60,307,100,110,4,100,-9999,-9999,2,-9999,63,51.29999924,16.70000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
1144,5,60 hp/45 kW,60,296,110,120,4,100,-9999,-9999,2,-9999,63,51.29999924,17.29999924,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
1145,5,60 hp/45 kW,60,281,125,135,4,100,-9999,-9999,2,-9999,63,51.29999924,18.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
1146,5,60 hp/45 kW,60,273,135,145,4,100,-9999,-9999,2,-9999,63,51.29999924,18.79999924,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
1147,5,60 hp/45 kW,60,264,150,160,4,100,-9999,-9999,2,-9999,63,51.29999924,19.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,72.80000305,91.69999695
1148,5,75 hp/55 kW,75,463,80,90,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,13.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1149,5,75 hp/55 kW,75,463,80,90,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,13.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1150,5,75 hp/55 kW,75,417,100,110,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,15.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1151,5,75 hp/55 kW,75,417,100,110,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,15.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1152,5,75 hp/55 kW,75,398,110,120,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,16.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1153,5,75 hp/55 kW,75,398,110,120,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,16.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1154,5,75 hp/55 kW,75,390,115,125,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,16.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1155,5,75 hp/55 kW,75,390,115,125,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,16.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1156,5,75 hp/55 kW,75,375,125,135,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1157,5,75 hp/55 kW,75,375,125,135,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1158,5,75 hp/55 kW,75,366,130,140,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,17.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1159,5,75 hp/55 kW,75,366,130,140,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,17.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1160,5,75 hp/55 kW,75,355,140,150,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,18.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1161,5,75 hp/55 kW,75,355,140,150,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,18.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1162,5,75 hp/55 kW,75,348,150,160,4,100,-9999,-9999,2,-9999,78.80000305,64.09999847,18.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1163,5,75 hp/55 kW,75,348,150,160,5,100,-9999,-9999,3,-9999,78.80000305,64.09999847,18.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,96,91.69999695
1164,5,100 hp/75 kW,100,597,80,90,4,100,-9999,-9999,2,-9999,105,85.40000153,14.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1165,5,100 hp/75 kW,100,597,80,90,5,100,-9999,-9999,3,-9999,105,85.40000153,14.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1166,5,100 hp/75 kW,100,544,100,110,4,100,-9999,-9999,2,-9999,105,85.40000153,15.69999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1167,5,100 hp/75 kW,100,544,100,110,5,100,-9999,-9999,3,-9999,105,85.40000153,15.69999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1168,5,100 hp/75 kW,100,522,110,120,4,100,-9999,-9999,2,-9999,105,85.40000153,16.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1169,5,100 hp/75 kW,100,522,110,120,5,100,-9999,-9999,3,-9999,105,85.40000153,16.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1170,5,100 hp/75 kW,100,515,115,125,4,100,-9999,-9999,2,-9999,105,85.40000153,16.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1171,5,100 hp/75 kW,100,515,115,125,5,100,-9999,-9999,3,-9999,105,85.40000153,16.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1172,5,100 hp/75 kW,100,498,125,135,4,100,-9999,-9999,2,-9999,105,85.40000153,17.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1173,5,100 hp/75 kW,100,498,125,135,5,100,-9999,-9999,3,-9999,105,85.40000153,17.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1174,5,100 hp/75 kW,100,488,130,140,4,100,-9999,-9999,2,-9999,105,85.40000153,17.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1175,5,100 hp/75 kW,100,488,130,140,5,100,-9999,-9999,3,-9999,105,85.40000153,17.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1176,5,100 hp/75 kW,100,475,140,150,4,100,-9999,-9999,2,-9999,105,85.40000153,18,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1177,5,100 hp/75 kW,100,475,140,150,5,100,-9999,-9999,3,-9999,105,85.40000153,18,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1178,5,100 hp/75 kW,100,463,150,160,4,100,-9999,-9999,2,-9999,105,85.40000153,18.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1179,5,100 hp/75 kW,100,463,150,160,5,100,-9999,-9999,3,-9999,105,85.40000153,18.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,119,91.69999695
1180,5,125 hp/90 kW,125,786,80,90,4,100,-9999,-9999,2,-9999,131.3000031,106,13.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1181,5,125 hp/90 kW,125,786,80,90,5,100,-9999,-9999,3,-9999,131.3000031,106,13.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1182,5,125 hp/90 kW,125,706,100,110,4,100,-9999,-9999,2,-9999,131.3000031,106,15,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1183,5,125 hp/90 kW,125,706,100,110,5,100,-9999,-9999,3,-9999,131.3000031,106,15,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1184,5,125 hp/90 kW,125,673,110,120,4,100,-9999,-9999,2,-9999,131.3000031,106,15.69999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1185,5,125 hp/90 kW,125,673,110,120,5,100,-9999,-9999,3,-9999,131.3000031,106,15.69999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1186,5,125 hp/90 kW,125,660,115,125,4,100,-9999,-9999,2,-9999,131.3000031,106,16.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1187,5,125 hp/90 kW,125,660,115,125,5,100,-9999,-9999,3,-9999,131.3000031,106,16.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1188,5,125 hp/90 kW,125,634,125,135,4,100,-9999,-9999,2,-9999,131.3000031,106,16.70000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1189,5,125 hp/90 kW,125,634,125,135,5,100,-9999,-9999,3,-9999,131.3000031,106,16.70000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1190,5,125 hp/90 kW,125,619,130,140,4,100,-9999,-9999,2,-9999,131.3000031,106,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1191,5,125 hp/90 kW,125,619,130,140,5,100,-9999,-9999,3,-9999,131.3000031,106,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1192,5,125 hp/90 kW,125,599,140,150,4,100,-9999,-9999,2,-9999,131.3000031,106,17.70000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1193,5,125 hp/90 kW,125,599,140,150,5,100,-9999,-9999,3,-9999,131.3000031,106,17.70000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1194,5,125 hp/90 kW,125,581,150,160,4,100,-9999,-9999,2,-9999,131.3000031,106,18.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1195,5,125 hp/90 kW,125,581,150,160,5,100,-9999,-9999,3,-9999,131.3000031,106,18.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,142,92.40000153
1196,5,150 hp/110 kW,150,949,80,90,4,100,-9999,-9999,2,-9999,157.5,126.3000031,13.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1197,5,150 hp/110 kW,150,949,80,90,5,100,-9999,-9999,3,-9999,157.5,126.3000031,13.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1198,5,150 hp/110 kW,150,847,100,110,4,100,-9999,-9999,2,-9999,157.5,126.3000031,14.89999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1199,5,150 hp/110 kW,150,847,100,110,5,100,-9999,-9999,3,-9999,157.5,126.3000031,14.89999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1200,5,150 hp/110 kW,150,808,110,120,4,100,-9999,-9999,2,-9999,157.5,126.3000031,15.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1201,5,150 hp/110 kW,150,808,110,120,5,100,-9999,-9999,3,-9999,157.5,126.3000031,15.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1202,5,150 hp/110 kW,150,791,115,125,4,100,-9999,-9999,2,-9999,157.5,126.3000031,16,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1203,5,150 hp/110 kW,150,791,115,125,5,100,-9999,-9999,3,-9999,157.5,126.3000031,16,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1204,5,150 hp/110 kW,150,761,125,135,4,100,-9999,-9999,2,-9999,157.5,126.3000031,16.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1205,5,150 hp/110 kW,150,761,125,135,5,100,-9999,-9999,3,-9999,157.5,126.3000031,16.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1206,5,150 hp/110 kW,150,739,130,140,4,100,-9999,-9999,2,-9999,157.5,126.3000031,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1207,5,150 hp/110 kW,150,739,130,140,5,100,-9999,-9999,3,-9999,157.5,126.3000031,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1208,5,150 hp/110 kW,150,716,140,150,4,100,-9999,-9999,2,-9999,157.5,126.3000031,17.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1209,5,150 hp/110 kW,150,716,140,150,5,100,-9999,-9999,3,-9999,157.5,126.3000031,17.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1210,5,150 hp/110 kW,150,694,150,160,4,100,-9999,-9999,2,-9999,157.5,126.3000031,18.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1211,5,150 hp/110 kW,150,694,150,160,5,100,-9999,-9999,3,-9999,157.5,126.3000031,18.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,169,93
1212,5,200 hp/150 kW,200,1180,80,90,4,100,-9999,-9999,2,-9999,210,166.5,14.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1213,5,200 hp/150 kW,200,1180,80,90,5,100,-9999,-9999,3,-9999,210,166.5,14.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1214,5,200 hp/150 kW,200,1071,100,110,4,100,-9999,-9999,2,-9999,210,166.5,15.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1215,5,200 hp/150 kW,200,1071,100,110,5,100,-9999,-9999,3,-9999,210,166.5,15.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1216,5,200 hp/150 kW,200,1029,110,120,4,100,-9999,-9999,2,-9999,210,166.5,16.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1217,5,200 hp/150 kW,200,1029,110,120,5,100,-9999,-9999,3,-9999,210,166.5,16.20000076,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1218,5,200 hp/150 kW,200,1010,115,125,4,100,-9999,-9999,2,-9999,210,166.5,16.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1219,5,200 hp/150 kW,200,1010,115,125,5,100,-9999,-9999,3,-9999,210,166.5,16.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1220,5,200 hp/150 kW,200,972,125,135,4,100,-9999,-9999,2,-9999,210,166.5,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1221,5,200 hp/150 kW,200,972,125,135,5,100,-9999,-9999,3,-9999,210,166.5,17.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1222,5,200 hp/150 kW,200,955,130,140,4,100,-9999,-9999,2,-9999,210,166.5,17.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1223,5,200 hp/150 kW,200,955,130,140,5,100,-9999,-9999,3,-9999,210,166.5,17.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1224,5,200 hp/150 kW,200,925,140,150,4,100,-9999,-9999,2,-9999,210,166.5,18,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1225,5,200 hp/150 kW,200,925,140,150,5,100,-9999,-9999,3,-9999,210,166.5,18,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1226,5,200 hp/150 kW,200,897,150,160,4,100,-9999,-9999,2,-9999,210,166.5,18.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1227,5,200 hp/150 kW,200,897,150,160,5,100,-9999,-9999,3,-9999,210,166.5,18.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,223,94.09999847
1228,5,250 hp/185 kW,250,1584,80,90,4,100,-9999,-9999,2,-9999,262.5,209.1999969,13.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1229,5,250 hp/185 kW,250,1584,80,90,5,100,-9999,-9999,5,-9999,262.5,209.1999969,13.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1230,5,250 hp/185 kW,250,1440,100,110,4,100,-9999,-9999,2,-9999,262.5,209.1999969,14.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1231,5,250 hp/185 kW,250,1440,100,110,5,100,-9999,-9999,5,-9999,262.5,209.1999969,14.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1232,5,250 hp/185 kW,250,1383,110,120,4,100,-9999,-9999,2,-9999,262.5,209.1999969,15.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1233,5,250 hp/185 kW,250,1383,110,120,5,100,-9999,-9999,5,-9999,262.5,209.1999969,15.10000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1234,5,250 hp/185 kW,250,1357,115,125,4,100,-9999,-9999,2,-9999,262.5,209.1999969,15.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1235,5,250 hp/185 kW,250,1357,115,125,5,100,-9999,-9999,5,-9999,262.5,209.1999969,15.39999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1236,5,250 hp/185 kW,250,1309,125,135,4,100,-9999,-9999,2,-9999,262.5,209.1999969,16,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1237,5,250 hp/185 kW,250,1309,125,135,5,100,-9999,-9999,5,-9999,262.5,209.1999969,16,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,290,93.59999847
1238,5,300 hp/225 kW,300,1965,80,90,4,100,-9999,-9999,2,-9999,315,249.6999969,12.69999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1239,5,300 hp/225 kW,300,1965,80,90,5,100,-9999,-9999,5,-9999,315,249.6999969,12.69999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1240,5,300 hp/225 kW,300,1786,100,110,4,100,-9999,-9999,2,-9999,315,249.6999969,14,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1241,5,300 hp/225 kW,300,1786,100,110,5,100,-9999,-9999,5,-9999,315,249.6999969,14,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1242,5,300 hp/225 kW,300,1716,110,120,4,100,-9999,-9999,2,-9999,315,249.6999969,14.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1243,5,300 hp/225 kW,300,1716,110,120,5,100,-9999,-9999,5,-9999,315,249.6999969,14.60000038,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1244,5,300 hp/225 kW,300,1675,115,125,4,100,-9999,-9999,2,-9999,315,249.6999969,14.89999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1245,5,300 hp/225 kW,300,1675,115,125,5,100,-9999,-9999,5,-9999,315,249.6999969,14.89999962,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1246,5,300 hp/225 kW,300,1618,125,135,4,100,-9999,-9999,2,-9999,315,249.6999969,94.69999695,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1247,5,300 hp/225 kW,300,1618,125,135,5,100,-9999,-9999,5,-9999,315,249.6999969,94.69999695,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,330,94.09999847
1248,5,350 hp/260 kW,350,2235,80,90,4,100,-9999,-9999,2,-9999,367.5,290.1000061,13,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1249,5,350 hp/260 kW,350,2235,80,90,5,100,-9999,-9999,5,-9999,367.5,290.1000061,13,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1250,5,350 hp/260 kW,350,2034,100,110,4,100,-9999,-9999,2,-9999,367.5,290.1000061,14.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1251,5,350 hp/260 kW,350,2034,100,110,5,100,-9999,-9999,5,-9999,367.5,290.1000061,14.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1252,5,350 hp/260 kW,350,1955,110,120,4,100,-9999,-9999,2,-9999,367.5,290.1000061,14.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1253,5,350 hp/260 kW,350,1955,110,120,5,100,-9999,-9999,5,-9999,367.5,290.1000061,14.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1254,5,350 hp/260 kW,350,1906,115,125,4,100,-9999,-9999,2,-9999,367.5,290.1000061,15.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1255,5,350 hp/260 kW,350,1906,115,125,5,100,-9999,-9999,5,-9999,367.5,290.1000061,15.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1256,5,350 hp/260 kW,350,1841,125,135,4,100,-9999,-9999,2,-9999,367.5,290.1000061,15.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1257,5,350 hp/260 kW,350,1841,125,135,5,100,-9999,-9999,5,-9999,367.5,290.1000061,15.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,385,94.5
1258,5,400 hp/300 kW,400,2510,80,90,4,100,-9999,-9999,2,-9999,420,331.6000061,13.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1259,5,400 hp/300 kW,400,2510,80,90,5,100,-9999,-9999,5,-9999,420,331.6000061,13.19999981,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1260,5,400 hp/300 kW,400,2293,100,110,4,100,-9999,-9999,2,-9999,420,331.6000061,14.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1261,5,400 hp/300 kW,400,2293,100,110,5,100,-9999,-9999,5,-9999,420,331.6000061,14.5,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1262,5,400 hp/300 kW,400,2207,110,120,4,100,-9999,-9999,2,-9999,420,331.6000061,15,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1263,5,400 hp/300 kW,400,2207,110,120,5,100,-9999,-9999,5,-9999,420,331.6000061,15,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1264,5,400 hp/300 kW,400,2167,115,125,4,100,-9999,-9999,2,-9999,420,331.6000061,15.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1265,5,400 hp/300 kW,400,2167,115,125,5,100,-9999,-9999,5,-9999,420,331.6000061,15.30000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1266,5,400 hp/300 kW,400,2097,125,135,4,100,-9999,-9999,2,-9999,420,331.6000061,15.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1267,5,400 hp/300 kW,400,2097,125,135,5,100,-9999,-9999,5,-9999,420,331.6000061,15.80000019,-9999,15,-9999,-9999,-9999,-9999,-9999,68,14.5,441,94.5
1268,5,W-900A,900,4111,125,127,5,100,-9999,-9999,5,-9999,851,668,16.29999924,-9999,8,-9999,-9999,-9999,-9999,-9999,68,14.5,654,94.5
1269,6,example centrifugal/0 kW,600,3138,100,110,4,100,-9999,-9999,2,-9999,573,452.2999878,14.39999962,-9999,15,117,2885,91,3200,2510.399902,90,14.39999962,654,94.5
1270,6,example centrifugal/0 kW,600,3138,100,100,7,80,-9999,-9999,2,1,573,452.2999878,14.39999962,10,15,117,2885,91,3200,2510.399902,90,14.39999962,654,94.5
1271,6,example centrifugal/0 kW,600,3138,100,110,8,80,-9999,-9999,2,1,573,452.2999878,14.39999962,10,15,117,2885,91,3200,2510.399902,90,14.39999962,654,94.5
1272,6,example centrifugal/0 kW,600,3138,100,100,9,80,-9999,-9999,2,1,573,452.2999878,14.39999962,2,15,117,2885,91,3200,2510.399902,90,14.39999962,654,94.5
1273,6,example centrifugal/0 kW,600,3138,100,110,10,80,-9999,-9999,2,1,573,452.2999878,14.39999962,2,15,117,2885,91,3200,2510.399902,90,14.39999962,654,94.5
1274,1,5 hp/3.7 kW,5,19,100,100,11,20,15,40,2,20,5.5,4.800000191,25.89999962,65,5,-9999,-9999,-9999,-9999,-9999,68,14.5,7.5,85
1275,1,5 hp/3.7 kW,5,18,125,125,11,20,15,40,2,20,5.5,4.800000191,26.29999924,65,5,-9999,-9999,-9999,-9999,-9999,68,14.5,7.5,85
1276,1,5 hp/3.7 kW,5,13,175,175,11,20,15,40,2,20,5.5,4.800000191,37.09999847,65,5,-9999,-9999,-9999,-9999,-9999,68,14.5,7.5,85
1277,1,7.5 hp/5.5 kW,7.5,28,100,100,11,20,15,40,2,20,8.300000191,7.099999905,25.39999962,65,5,-9999,-9999,-9999,-9999,-9999,68,14.5,11.39999962,86.5
