ZIP (character),ZIP (numeric),state,eGRID Subregion #1,eGRID Subregion #2,eGRID Subregion #3,,,,,
11362,11362,NY,NYCW,NYLI,,,,,,
11363,11363,NY,NYCW,NYLI,,,,,,
11364,11364,NY,NYCW,,,,,,,
11365,11365,NY,NYCW,,,,,,,
11366,11366,NY,NYCW,,,,,,,
11367,11367,NY,NYCW,,,,,,,
11368,11368,NY,NYCW,,,,,,,
11369,11369,NY,NYCW,,,,,,,
11370,11370,NY,NYCW,,,,,,,
11371,11371,NY,NYCW,,,,,,,
11372,11372,NY,NYCW,,,,,,,
11373,11373,NY,NYCW,,,,,,,
11374,11374,NY,NYCW,,,,,,,
11375,11375,NY,NYCW,,,,,,,
11377,11377,NY,NYCW,,,,,,,
11378,11378,NY,NYCW,,,,,,,
11379,11379,NY,NYCW,,,,,,,
11380,11380,NY,NYCW,,,,,,,
11381,11381,NY,NYCW,,,,,,,
11385,11385,NY,NYCW,,,,,,,
11386,11386,NY,NYCW,,,,,,,
11390,11390,NY,NYCW,,,,,,,
11405,11405,NY,NYCW,,,,,,,
11411,11411,NY,NYCW,NYLI,,,,,,
11412,11412,NY,NYCW,,,,,,,
11413,11413,NY,NYCW,,,,,,,
11414,11414,NY,NYCW,,,,,,,
11415,11415,NY,NYCW,,,,,,,
11416,11416,NY,NYCW,,,,,,,
11417,11417,NY,NYCW,,,,,,,
11418,11418,NY,NYCW,,,,,,,
11419,11419,NY,NYCW,,,,,,,
11420,11420,NY,NYCW,,,,,,,
11421,11421,NY,NYCW,,,,,,,
11422,11422,NY,NYCW,NYLI,,,,,,
11423,11423,NY,NYCW,,,,,,,
11424,11424,NY,NYCW,,,,,,,
11425,11425,NY,NYCW,,,,,,,
11426,11426,NY,NYCW,,,,,,,
11427,11427,NY,NYCW,,,,,,,
11428,11428,NY,NYCW,,,,,,,
11429,11429,NY,NYCW,NYLI,,,,,,
11430,11430,NY,NYCW,,,,,,,
11431,11431,NY,NYCW,,,,,,,
11432,11432,NY,NYCW,,,,,,,
11433,11433,NY,NYCW,,,,,,,
11434,11434,NY,NYCW,,,,,,,
11435,11435,NY,NYCW,,,,,,,
11436,11436,NY,NYCW,,,,,,,
11439,11439,NY,NYCW,,,,,,,
11451,11451,NY,NYCW,,,,,,,
11499,11499,NY,NYCW,,,,,,,
11501,11501,NY,NYLI,,,,,,,
11507,11507,NY,NYLI,,,,,,,
11509,11509,NY,NYLI,,,,,,,
11510,11510,NY,NYLI,,,,,,,
11514,11514,NY,NYLI,,,,,,,
11516,11516,NY,NYCW,NYLI,,,,,,
11518,11518,NY,NYLI,,,,,,,
11520,11520,NY,NYLI,,,,,,,
11530,11530,NY,NYLI,,,,,,,
11531,11531,NY,NYLI,,,,,,,
11535,11535,NY,NYLI,,,,,,,
11542,11542,NY,NYLI,,,,,,,
11545,11545,NY,NYLI,,,,,,,
11547,11547,NY,NYLI,,,,,,,
11548,11548,NY,NYLI,,,,,,,
11549,11549,NY,NYLI,,,,,,,
11550,11550,NY,NYLI,,,,,,,
11551,11551,NY,NYLI,,,,,,,
11552,11552,NY,NYLI,,,,,,,
11553,11553,NY,NYLI,,,,,,,
11554,11554,NY,NYLI,,,,,,,
11555,11555,NY,NYLI,,,,,,,
11556,11556,NY,NYLI,,,,,,,
11557,11557,NY,NYLI,,,,,,,
11558,11558,NY,NYLI,,,,,,,
11559,11559,NY,NYCW,NYLI,,,,,,
11560,11560,NY,NYLI,,,,,,,
11561,11561,NY,NYLI,,,,,,,
11563,11563,NY,NYLI,,,,,,,
11565,11565,NY,NYLI,,,,,,,
11566,11566,NY,NYLI,,,,,,,
11568,11568,NY,NYLI,,,,,,,
11569,11569,NY,NYLI,,,,,,,
11570,11570,NY,NYLI,,,,,,,
11571,11571,NY,NYLI,,,,,,,
11572,11572,NY,NYLI,,,,,,,
11575,11575,NY,NYLI,,,,,,,
11576,11576,NY,NYLI,,,,,,,
11577,11577,NY,NYLI,,,,,,,
11579,11579,NY,NYLI,,,,,,,
11580,11580,NY,NYCW,NYLI,,,,,,
11581,11581,NY,NYCW,NYLI,,,,,,
11582,11582,NY,NYLI,,,,,,,
11590,11590,NY,NYLI,,,,,,,
11596,11596,NY,NYLI,,,,,,,
11598,11598,NY,NYLI,,,,,,,
11599,11599,NY,NYLI,,,,,,,
11690,11690,NY,NYCW,,,,,,,
11691,11691,NY,NYCW,NYLI,,,,,,
11692,11692,NY,NYCW,,,,,,,
11693,11693,NY,NYCW,,,,,,,
11694,11694,NY,NYCW,,,,,,,
11695,11695,NY,NYCW,,,,,,,
11697,11697,NY,NYCW,,,,,,,
11701,11701,NY,NYLI,,,,,,,
11702,11702,NY,NYLI,,,,,,,
11703,11703,NY,NYLI,,,,,,,
11704,11704,NY,NYLI,,,,,,,
11705,11705,NY,NYLI,,,,,,,
11706,11706,NY,NYLI,,,,,,,
11707,11707,NY,NYLI,,,,,,,
11709,11709,NY,NYLI,,,,,,,
11710,11710,NY,NYLI,,,,,,,
11713,11713,NY,NYLI,,,,,,,
11714,11714,NY,NYLI,,,,,,,
11715,11715,NY,NYLI,,,,,,,
11716,11716,NY,NYLI,,,,,,,
11717,11717,NY,NYLI,,,,,,,
11718,11718,NY,NYLI,,,,,,,
11719,11719,NY,NYLI,,,,,,,
11720,11720,NY,NYLI,,,,,,,
11721,11721,NY,NYLI,,,,,,,
11722,11722,NY,NYLI,,,,,,,
11724,11724,NY,NYLI,,,,,,,
11725,11725,NY,NYLI,,,,,,,
11726,11726,NY,NYLI,,,,,,,
11727,11727,NY,NYLI,,,,,,,
11729,11729,NY,NYLI,,,,,,,
11730,11730,NY,NYLI,,,,,,,
11731,11731,NY,NYLI,,,,,,,
11732,11732,NY,NYLI,,,,,,,
11733,11733,NY,NYLI,,,,,,,
11735,11735,NY,NYLI,,,,,,,
11736,11736,NY,NYLI,,,,,,,
11737,11737,NY,NYLI,,,,,,,
11738,11738,NY,NYLI,,,,,,,
11739,11739,NY,NYLI,,,,,,,
11740,11740,NY,NYLI,,,,,,,
11741,11741,NY,NYLI,,,,,,,
11742,11742,NY,NYLI,,,,,,,
11743,11743,NY,NYLI,,,,,,,
11746,11746,NY,NYLI,,,,,,,
11747,11747,NY,NYLI,,,,,,,
11749,11749,NY,NYLI,,,,,,,
11751,11751,NY,NYLI,,,,,,,
11752,11752,NY,NYLI,,,,,,,
11753,11753,NY,NYLI,,,,,,,
11754,11754,NY,NYLI,,,,,,,
11755,11755,NY,NYLI,,,,,,,
11756,11756,NY,NYLI,,,,,,,
11757,11757,NY,NYLI,,,,,,,
11758,11758,NY,NYLI,,,,,,,
11760,11760,NY,NYLI,,,,,,,
11762,11762,NY,NYLI,,,,,,,
11763,11763,NY,NYLI,,,,,,,
11764,11764,NY,NYLI,,,,,,,
11765,11765,NY,NYLI,,,,,,,
11766,11766,NY,NYLI,,,,,,,
11767,11767,NY,NYLI,,,,,,,
11768,11768,NY,NYLI,,,,,,,
11769,11769,NY,NYLI,,,,,,,
11770,11770,NY,NYLI,,,,,,,
11771,11771,NY,NYLI,,,,,,,
11772,11772,NY,NYLI,,,,,,,
11773,11773,NY,NYLI,,,,,,,
11774,11774,NY,NYLI,,,,,,,
11775,11775,NY,NYLI,,,,,,,
11776,11776,NY,NYLI,,,,,,,
11777,11777,NY,NYLI,,,,,,,
11778,11778,NY,NYLI,,,,,,,
11779,11779,NY,NYLI,,,,,,,
11780,11780,NY,NYLI,,,,,,,
11782,11782,NY,NYLI,,,,,,,
11783,11783,NY,NYLI,,,,,,,
11784,11784,NY,NYLI,,,,,,,
11786,11786,NY,NYLI,,,,,,,
11787,11787,NY,NYLI,,,,,,,
11788,11788,NY,NYLI,,,,,,,
11789,11789,NY,NYLI,,,,,,,
11790,11790,NY,NYLI,,,,,,,
11791,11791,NY,NYLI,,,,,,,
11792,11792,NY,NYLI,,,,,,,
11793,11793,NY,NYLI,,,,,,,
11794,11794,NY,NYLI,,,,,,,
11795,11795,NY,NYLI,,,,,,,
11796,11796,NY,NYLI,,,,,,,
11797,11797,NY,NYLI,,,,,,,
11798,11798,NY,NYLI,,,,,,,
11801,11801,NY,NYLI,,,,,,,
11802,11802,NY,NYLI,,,,,,,
11803,11803,NY,NYLI,,,,,,,
11804,11804,NY,NYLI,,,,,,,
11815,11815,NY,NYLI,,,,,,,
11819,11819,NY,NYLI,,,,,,,
11853,11853,NY,NYLI,,,,,,,
11854,11854,NY,NYLI,,,,,,,
11901,11901,NY,NYLI,,,,,,,
11930,11930,NY,NYLI,,,,,,,
11931,11931,NY,NYLI,,,,,,,
11932,11932,NY,NYLI,,,,,,,
11933,11933,NY,NYLI,,,,,,,
11934,11934,NY,NYLI,,,,,,,
11935,11935,NY,NYLI,,,,,,,
11937,11937,NY,NYLI,,,,,,,
11939,11939,NY,NYLI,,,,,,,
11940,11940,NY,NYLI,,,,,,,
11941,11941,NY,NYLI,,,,,,,
11942,11942,NY,NYLI,,,,,,,
11944,11944,NY,NYLI,,,,,,,
11946,11946,NY,NYLI,,,,,,,
11947,11947,NY,NYLI,,,,,,,
11948,11948,NY,NYLI,,,,,,,
11949,11949,NY,NYLI,,,,,,,
11950,11950,NY,NYLI,,,,,,,
11951,11951,NY,NYLI,,,,,,,
11952,11952,NY,NYLI,,,,,,,
11953,11953,NY,NYLI,,,,,,,
11954,11954,NY,NYLI,,,,,,,
11955,11955,NY,NYLI,,,,,,,
11956,11956,NY,NYLI,,,,,,,
11957,11957,NY,NYLI,,,,,,,
11958,11958,NY,NYLI,,,,,,,
11959,11959,NY,NYLI,,,,,,,
11960,11960,NY,NYLI,,,,,,,
11961,11961,NY,NYLI,,,,,,,
11962,11962,NY,NYLI,,,,,,,
11963,11963,NY,NYLI,,,,,,,
11964,11964,NY,NYLI,,,,,,,
11965,11965,NY,NYLI,,,,,,,
11967,11967,NY,NYLI,,,,,,,
11968,11968,NY,NYLI,,,,,,,
11969,11969,NY,NYLI,,,,,,,
11970,11970,NY,NYLI,,,,,,,
11971,11971,NY,NYLI,,,,,,,
11972,11972,NY,NYLI,,,,,,,
11973,11973,NY,NYLI,,,,,,,
11975,11975,NY,NYLI,,,,,,,
11976,11976,NY,NYLI,,,,,,,
11977,11977,NY,NYLI,,,,,,,
11978,11978,NY,NYLI,,,,,,,
11980,11980,NY,NYLI,,,,,,,
12007,12007,NY,NYUP,,,,,,,
12008,12008,NY,NYUP,,,,,,,
12009,12009,NY,NYUP,,,,,,,
12010,12010,NY,NYUP,,,,,,,
12015,12015,NY,NYUP,,,,,,,
12016,12016,NY,NYUP,,,,,,,
12017,12017,NY,NYUP,,,,,,,
12018,12018,NY,NYUP,,,,,,,
12019,12019,NY,NYUP,,,,,,,
12020,12020,NY,NYUP,,,,,,,
12022,12022,NY,NYUP,,,,,,,
12023,12023,NY,NYUP,,,,,,,
12024,12024,NY,NYUP,,,,,,,
12025,12025,NY,NYUP,,,,,,,
12027,12027,NY,NYUP,,,,,,,
12028,12028,NY,NYUP,,,,,,,
12029,12029,NY,NYUP,,,,,,,
12031,12031,NY,NYUP,,,,,,,
12032,12032,NY,NYUP,,,,,,,
12033,12033,NY,NYUP,,,,,,,
12035,12035,NY,NYUP,,,,,,,
12036,12036,NY,NYUP,,,,,,,
12037,12037,NY,NYUP,,,,,,,
12040,12040,NY,NYUP,,,,,,,
12041,12041,NY,NYUP,,,,,,,
12042,12042,NY,NYUP,,,,,,,
12043,12043,NY,NYUP,,,,,,,
12045,12045,NY,NYUP,,,,,,,
12046,12046,NY,NYUP,,,,,,,
12047,12047,NY,NYUP,,,,,,,
12050,12050,NY,NYUP,,,,,,,
12051,12051,NY,NYUP,,,,,,,
12052,12052,NY,NYUP,,,,,,,
12053,12053,NY,NYUP,,,,,,,
12054,12054,NY,NYUP,,,,,,,
12055,12055,NY,NYUP,,,,,,,
12056,12056,NY,NYUP,,,,,,,
12057,12057,NY,NYUP,,,,,,,
12058,12058,NY,NYUP,,,,,,,
12059,12059,NY,NYUP,,,,,,,
12060,12060,NY,NYUP,,,,,,,
12061,12061,NY,NYUP,,,,,,,
12062,12062,NY,NYUP,,,,,,,
12063,12063,NY,NYUP,,,,,,,
12064,12064,NY,NYUP,,,,,,,
12065,12065,NY,NYUP,,,,,,,
12066,12066,NY,NYUP,,,,,,,
12067,12067,NY,NYUP,,,,,,,
12068,12068,NY,NYUP,,,,,,,
12069,12069,NY,NYUP,,,,,,,
12070,12070,NY,NYUP,,,,,,,
12071,12071,NY,NYUP,,,,,,,
12072,12072,NY,NYUP,,,,,,,
12073,12073,NY,NYUP,,,,,,,
12074,12074,NY,NYUP,,,,,,,
12075,12075,NY,NYUP,,,,,,,
12076,12076,NY,NYUP,,,,,,,
12077,12077,NY,NYUP,,,,,,,
12078,12078,NY,NYUP,,,,,,,
12082,12082,NY,NYUP,,,,,,,
12083,12083,NY,NYUP,,,,,,,
12084,12084,NY,NYUP,,,,,,,
12085,12085,NY,NYUP,,,,,,,
12086,12086,NY,NYUP,,,,,,,
12087,12087,NY,NYUP,,,,,,,
12089,12089,NY,NYUP,,,,,,,
12090,12090,NY,NYUP,,,,,,,
12092,12092,NY,NYUP,,,,,,,
12093,12093,NY,NYUP,,,,,,,
12094,12094,NY,NYUP,,,,,,,
12095,12095,NY,NYUP,,,,,,,
12106,12106,NY,NYUP,,,,,,,
12107,12107,NY,NYUP,,,,,,,
12108,12108,NY,NYUP,,,,,,,
12110,12110,NY,NYUP,,,,,,,
12115,12115,NY,NYUP,,,,,,,
12116,12116,NY,NYUP,,,,,,,
12117,12117,NY,NYUP,,,,,,,
12118,12118,NY,NYUP,,,,,,,
12120,12120,NY,NYUP,,,,,,,
12121,12121,NY,NYUP,,,,,,,
12122,12122,NY,NYUP,,,,,,,
12123,12123,NY,NYUP,,,,,,,
12124,12124,NY,NYUP,,,,,,,
12125,12125,NY,NYUP,,,,,,,
12128,12128,NY,NYUP,,,,,,,
12130,12130,NY,NYUP,,,,,,,
12131,12131,NY,NYUP,,,,,,,
12132,12132,NY,NYUP,,,,,,,
12133,12133,NY,NYUP,,,,,,,
12134,12134,NY,NYUP,,,,,,,
12136,12136,NY,NYUP,,,,,,,
12137,12137,NY,NYUP,,,,,,,
12138,12138,NY,NYUP,,,,,,,
12139,12139,NY,NYUP,,,,,,,
12140,12140,NY,NYUP,,,,,,,
12141,12141,NY,NYUP,,,,,,,
12143,12143,NY,NYUP,,,,,,,
12144,12144,NY,NYUP,,,,,,,
12147,12147,NY,NYUP,,,,,,,
12148,12148,NY,NYUP,,,,,,,
12149,12149,NY,NYUP,,,,,,,
12150,12150,NY,NYUP,,,,,,,
12151,12151,NY,NYUP,,,,,,,
12153,12153,NY,NYUP,,,,,,,
12154,12154,NY,NYUP,,,,,,,
12155,12155,NY,NYUP,,,,,,,
12156,12156,NY,NYUP,,,,,,,
12157,12157,NY,NYUP,,,,,,,
12158,12158,NY,NYUP,,,,,,,
12159,12159,NY,NYUP,,,,,,,
12160,12160,NY,NYUP,,,,,,,
12161,12161,NY,NYUP,,,,,,,
12164,12164,NY,NYUP,,,,,,,
12165,12165,NY,NYUP,,,,,,,
12166,12166,NY,NYUP,,,,,,,
12167,12167,NY,NYUP,,,,,,,
12168,12168,NY,NYUP,,,,,,,
12169,12169,NY,NYUP,,,,,,,
12170,12170,NY,NYUP,,,,,,,
12172,12172,NY,NYUP,,,,,,,
12173,12173,NY,NYUP,,,,,,,
12174,12174,NY,NYUP,,,,,,,
12175,12175,NY,NYUP,,,,,,,
12176,12176,NY,NYUP,,,,,,,
12177,12177,NY,NYUP,,,,,,,
12180,12180,NY,NYUP,,,,,,,
12181,12181,NY,NYUP,,,,,,,
12182,12182,NY,NYUP,,,,,,,
12183,12183,NY,NYUP,,,,,,,
12184,12184,NY,NYUP,,,,,,,
12185,12185,NY,NYUP,,,,,,,
12186,12186,NY,NYUP,,,,,,,
12187,12187,NY,NYUP,,,,,,,
12188,12188,NY,NYUP,,,,,,,
12189,12189,NY,NYUP,,,,,,,
12190,12190,NY,NYUP,,,,,,,
12192,12192,NY,NYUP,,,,,,,
12193,12193,NY,NYUP,,,,,,,
12194,12194,NY,NYUP,,,,,,,
12195,12195,NY,NYUP,,,,,,,
12196,12196,NY,NYUP,,,,,,,
12197,12197,NY,NYUP,,,,,,,
12198,12198,NY,NYUP,,,,,,,
12201,12201,NY,NYUP,,,,,,,
12202,12202,NY,NYUP,,,,,,,
12203,12203,NY,NYUP,,,,,,,
12204,12204,NY,NYUP,,,,,,,
12205,12205,NY,NYUP,,,,,,,
12206,12206,NY,NYUP,,,,,,,
12207,12207,NY,NYUP,,,,,,,
12208,12208,NY,NYUP,,,,,,,
12209,12209,NY,NYUP,,,,,,,
12210,12210,NY,NYUP,,,,,,,
12211,12211,NY,NYUP,,,,,,,
12212,12212,NY,NYUP,,,,,,,
12214,12214,NY,NYUP,,,,,,,
12220,12220,NY,NYUP,,,,,,,
12222,12222,NY,NYUP,,,,,,,
12223,12223,NY,NYUP,,,,,,,
12224,12224,NY,NYUP,,,,,,,
12225,12225,NY,NYUP,,,,,,,
12226,12226,NY,NYUP,,,,,,,
12227,12227,NY,NYUP,,,,,,,
12228,12228,NY,NYUP,,,,,,,
12229,12229,NY,NYUP,,,,,,,
12230,12230,NY,NYUP,,,,,,,
12231,12231,NY,NYUP,,,,,,,
12232,12232,NY,NYUP,,,,,,,
12233,12233,NY,NYUP,,,,,,,
12234,12234,NY,NYUP,,,,,,,
12235,12235,NY,NYUP,,,,,,,
12236,12236,NY,NYUP,,,,,,,
12237,12237,NY,NYUP,,,,,,,
12238,12238,NY,NYUP,,,,,,,
12239,12239,NY,NYUP,,,,,,,
12240,12240,NY,NYUP,,,,,,,
12241,12241,NY,NYUP,,,,,,,
12242,12242,NY,NYUP,,,,,,,
12243,12243,NY,NYUP,,,,,,,
12244,12244,NY,NYUP,,,,,,,
12245,12245,NY,NYUP,,,,,,,
12246,12246,NY,NYUP,,,,,,,
12247,12247,NY,NYUP,,,,,,,
12248,12248,NY,NYUP,,,,,,,
12249,12249,NY,NYUP,,,,,,,
12250,12250,NY,NYUP,,,,,,,
12252,12252,NY,NYUP,,,,,,,
12255,12255,NY,NYUP,,,,,,,
12256,12256,NY,NYUP,,,,,,,
12257,12257,NY,NYUP,,,,,,,
12260,12260,NY,NYUP,,,,,,,
12261,12261,NY,NYUP,,,,,,,
12288,12288,NY,NYUP,,,,,,,
12301,12301,NY,NYUP,,,,,,,
12302,12302,NY,NYUP,,,,,,,
12303,12303,NY,NYUP,,,,,,,
12304,12304,NY,NYUP,,,,,,,
12305,12305,NY,NYUP,,,,,,,
12306,12306,NY,NYUP,,,,,,,
12307,12307,NY,NYUP,,,,,,,
12308,12308,NY,NYUP,,,,,,,
12309,12309,NY,NYUP,,,,,,,
12325,12325,NY,NYUP,,,,,,,
12345,12345,NY,NYUP,,,,,,,
12401,12401,NY,NYUP,,,,,,,
12402,12402,NY,NYUP,,,,,,,
12404,12404,NY,NYUP,,,,,,,
12405,12405,NY,NYUP,,,,,,,
12406,12406,NY,NYUP,,,,,,,
12407,12407,NY,NYUP,,,,,,,
12409,12409,NY,NYUP,,,,,,,
12410,12410,NY,NYUP,,,,,,,
12411,12411,NY,NYUP,,,,,,,
12412,12412,NY,NYUP,,,,,,,
12413,12413,NY,NYUP,,,,,,,
12414,12414,NY,NYUP,,,,,,,
12416,12416,NY,NYUP,,,,,,,
12417,12417,NY,NYUP,,,,,,,
12418,12418,NY,NYUP,,,,,,,
12419,12419,NY,NYUP,,,,,,,
12420,12420,NY,NYUP,,,,,,,
12421,12421,NY,NYUP,,,,,,,
12422,12422,NY,NYUP,,,,,,,
12423,12423,NY,NYUP,,,,,,,
12424,12424,NY,NYUP,,,,,,,
12427,12427,NY,NYUP,,,,,,,
12428,12428,NY,NYUP,,,,,,,
12429,12429,NY,NYUP,,,,,,,
12430,12430,NY,NYUP,,,,,,,
12431,12431,NY,NYUP,,,,,,,
12432,12432,NY,NYUP,,,,,,,
12433,12433,NY,NYUP,,,,,,,
12434,12434,NY,NYUP,,,,,,,
12435,12435,NY,NYUP,,,,,,,
12436,12436,NY,NYUP,,,,,,,
12438,12438,NY,NYUP,,,,,,,
12439,12439,NY,NYUP,,,,,,,
12440,12440,NY,NYUP,,,,,,,
12441,12441,NY,NYUP,,,,,,,
12442,12442,NY,NYUP,,,,,,,
12443,12443,NY,NYUP,,,,,,,
12444,12444,NY,NYUP,,,,,,,
12446,12446,NY,NYUP,,,,,,,
12448,12448,NY,NYUP,,,,,,,
12449,12449,NY,NYUP,,,,,,,
12450,12450,NY,NYUP,,,,,,,
12451,12451,NY,NYUP,,,,,,,
12452,12452,NY,NYUP,,,,,,,
12453,12453,NY,NYUP,,,,,,,
12454,12454,NY,NYUP,,,,,,,
12455,12455,NY,NYUP,,,,,,,
12456,12456,NY,NYUP,,,,,,,
12457,12457,NY,NYUP,,,,,,,
12458,12458,NY,NYUP,,,,,,,
12459,12459,NY,NYUP,,,,,,,
12460,12460,NY,NYUP,,,,,,,
12461,12461,NY,NYUP,,,,,,,
12463,12463,NY,NYUP,,,,,,,
12464,12464,NY,NYUP,,,,,,,
12465,12465,NY,NYUP,,,,,,,
12466,12466,NY,NYUP,,,,,,,
12468,12468,NY,NYUP,,,,,,,
12469,12469,NY,NYUP,,,,,,,
12470,12470,NY,NYUP,,,,,,,
12471,12471,NY,NYUP,,,,,,,
12472,12472,NY,NYUP,,,,,,,
12473,12473,NY,NYUP,,,,,,,
12474,12474,NY,NYUP,,,,,,,
12475,12475,NY,NYUP,,,,,,,
12477,12477,NY,NYUP,,,,,,,
12480,12480,NY,NYUP,,,,,,,
12481,12481,NY,NYUP,,,,,,,
12482,12482,NY,NYUP,,,,,,,
12483,12483,NY,NYUP,,,,,,,
12484,12484,NY,NYUP,,,,,,,
12485,12485,NY,NYUP,,,,,,,
12486,12486,NY,NYUP,,,,,,,
12487,12487,NY,NYUP,,,,,,,
12489,12489,NY,NYUP,,,,,,,
12490,12490,NY,NYUP,,,,,,,
12491,12491,NY,NYUP,,,,,,,
12492,12492,NY,NYUP,,,,,,,
12493,12493,NY,NYUP,,,,,,,
12494,12494,NY,NYUP,,,,,,,
12495,12495,NY,NYUP,,,,,,,
12496,12496,NY,NYUP,,,,,,,
12498,12498,NY,NYUP,,,,,,,
12501,12501,NY,NYUP,,,,,,,
12502,12502,NY,NYUP,,,,,,,
12503,12503,NY,NYUP,,,,,,,
12504,12504,NY,NYUP,,,,,,,
12506,12506,NY,NYUP,,,,,,,
12507,12507,NY,NYUP,,,,,,,
12508,12508,NY,NYUP,,,,,,,
12510,12510,NY,NYUP,,,,,,,
12511,12511,NY,NYUP,,,,,,,
12512,12512,NY,NYUP,,,,,,,
12513,12513,NY,NYUP,,,,,,,
12514,12514,NY,NYUP,,,,,,,
12515,12515,NY,NYUP,,,,,,,
12516,12516,NY,NYUP,,,,,,,
12517,12517,NY,NYUP,,,,,,,
12518,12518,NY,NYUP,,,,,,,
12520,12520,NY,NYUP,,,,,,,
12521,12521,NY,NYUP,,,,,,,
12522,12522,NY,NYUP,,,,,,,
12523,12523,NY,NYUP,,,,,,,
12524,12524,NY,NYUP,,,,,,,
12525,12525,NY,NYUP,,,,,,,
12526,12526,NY,NYUP,,,,,,,
12527,12527,NY,NYUP,,,,,,,
12528,12528,NY,NYUP,,,,,,,
12529,12529,NY,NYUP,,,,,,,
12530,12530,NY,NYUP,,,,,,,
12531,12531,NY,NYUP,,,,,,,
12533,12533,NY,NYUP,,,,,,,
12534,12534,NY,NYUP,,,,,,,
12537,12537,NY,NYUP,,,,,,,
12538,12538,NY,NYUP,,,,,,,
12540,12540,NY,NYUP,,,,,,,
12541,12541,NY,NYUP,,,,,,,
12542,12542,NY,NYUP,,,,,,,
12543,12543,NY,NYUP,,,,,,,
12544,12544,NY,NYUP,,,,,,,
12545,12545,NY,NYUP,,,,,,,
12546,12546,NY,NYUP,,,,,,,
12547,12547,NY,NYUP,,,,,,,
12548,12548,NY,NYUP,,,,,,,
12549,12549,NY,NYUP,,,,,,,
12550,12550,NY,NYUP,,,,,,,
12551,12551,NY,NYUP,,,,,,,
12552,12552,NY,NYUP,,,,,,,
12553,12553,NY,NYUP,,,,,,,
12555,12555,NY,NYUP,,,,,,,
12561,12561,NY,NYUP,,,,,,,
12563,12563,NY,NYUP,,,,,,,
12564,12564,NY,NYUP,,,,,,,
12565,12565,NY,NYUP,,,,,,,
12566,12566,NY,NYUP,,,,,,,
12567,12567,NY,NYUP,,,,,,,
12568,12568,NY,NYUP,,,,,,,
12569,12569,NY,NYUP,,,,,,,
12570,12570,NY,NYUP,,,,,,,
12571,12571,NY,NYUP,,,,,,,
12572,12572,NY,NYUP,,,,,,,
12574,12574,NY,NYUP,,,,,,,
12575,12575,NY,NYUP,,,,,,,
12577,12577,NY,NYUP,,,,,,,
12578,12578,NY,NYUP,,,,,,,
12580,12580,NY,NYUP,,,,,,,
12581,12581,NY,NYUP,,,,,,,
12582,12582,NY,NYUP,,,,,,,
12583,12583,NY,NYUP,,,,,,,
12584,12584,NY,NYUP,,,,,,,
12585,12585,NY,NYUP,,,,,,,
12586,12586,NY,NYUP,,,,,,,
12588,12588,NY,NYUP,,,,,,,
12589,12589,NY,NYUP,,,,,,,
12590,12590,NY,NYUP,,,,,,,
12592,12592,NY,NYUP,,,,,,,
12594,12594,NY,NYUP,,,,,,,
12601,12601,NY,NYUP,,,,,,,
12602,12602,NY,NYUP,,,,,,,
12603,12603,NY,NYUP,,,,,,,
12604,12604,NY,NYUP,,,,,,,
12701,12701,NY,NYUP,,,,,,,
12719,12719,NY,NYUP,,,,,,,
12720,12720,NY,NYUP,,,,,,,
12721,12721,NY,NYUP,,,,,,,
12722,12722,NY,NYUP,,,,,,,
12723,12723,NY,NYUP,RFCE,,,,,,
12724,12724,NY,NYUP,,,,,,,
12725,12725,NY,NYUP,,,,,,,
12726,12726,NY,NYUP,,,,,,,
12727,12727,NY,NYUP,,,,,,,
12729,12729,NY,NYUP,,,,,,,
12732,12732,NY,NYUP,,,,,,,
12733,12733,NY,NYUP,,,,,,,
12734,12734,NY,NYUP,,,,,,,
12736,12736,NY,NYUP,,,,,,,
12737,12737,NY,NYUP,,,,,,,
12738,12738,NY,NYUP,,,,,,,
12740,12740,NY,NYUP,,,,,,,
12741,12741,NY,NYUP,RFCE,,,,,,
12742,12742,NY,NYUP,,,,,,,
12743,12743,NY,NYUP,,,,,,,
12745,12745,NY,NYUP,,,,,,,
12746,12746,NY,NYUP,,,,,,,
12747,12747,NY,NYUP,,,,,,,
12748,12748,NY,NYUP,,,,,,,
12749,12749,NY,NYUP,,,,,,,
12750,12750,NY,NYUP,,,,,,,
12751,12751,NY,NYUP,,,,,,,
12752,12752,NY,NYUP,,,,,,,
12754,12754,NY,NYUP,,,,,,,
12758,12758,NY,NYUP,,,,,,,
12759,12759,NY,NYUP,,,,,,,
12760,12760,NY,NYUP,RFCE,,,,,,
12762,12762,NY,NYUP,,,,,,,
12763,12763,NY,NYUP,,,,,,,
12764,12764,NY,NYUP,,,,,,,
12765,12765,NY,NYUP,,,,,,,
12766,12766,NY,NYUP,,,,,,,
12767,12767,NY,NYUP,,,,,,,
12768,12768,NY,NYUP,,,,,,,
12769,12769,NY,NYUP,,,,,,,
12770,12770,NY,NYUP,,,,,,,
12771,12771,NY,NYUP,,,,,,,
12775,12775,NY,NYUP,,,,,,,
12776,12776,NY,NYUP,,,,,,,
12777,12777,NY,NYUP,,,,,,,
12778,12778,NY,NYUP,,,,,,,
12779,12779,NY,NYUP,,,,,,,
12780,12780,NY,NYUP,,,,,,,
12781,12781,NY,NYUP,,,,,,,
12783,12783,NY,NYUP,,,,,,,
12784,12784,NY,NYUP,,,,,,,
